,model_id,data_name,data_id,desc,model_name,kld,kld_1d,kld_2d,emd,emd_1d,emd_2d,topline_yes,pop_topline_yes,o_coef_rlm_slope,o_coef_rlm_mae,fit_time,mean_rhat,divergences,selection_prop,overreport_prop,target_accept,or_bias_med,s_coef_rlm_slope,s_coef_rlm_mae,s_intercept_med,rho_med,rho_sd
../tmp/models/00e326c5f8b9cfe24a9c9f7a7ca8f1bc,00e326c5f8b9cfe24a9c9f7a7ca8f1bc,est-noise-sel,est-noise-sel-884b6e37fa0a64b1e03008c4b4f8abc5,"selection_noise_prop=0.2,seed=10120520",4_pm,0.00805789821454528,0.0007410532365177781,0.0017130050760677611,0.035510172717685404,0.010022019160726961,0.017479824759568836,0.37752786281362094,0.37754838590699946,1.0882557241969184,0.04182491334416143,430.68657683301717,1.0041523162745574,0,0.27419064831121887,0.072,0.9,0.7987541305255278,,,,,
../tmp/models/7e5dab8c75036dfda85e1d57bf593e3a,7e5dab8c75036dfda85e1d57bf593e3a,est-noise-sel,est-noise-sel-884b6e37fa0a64b1e03008c4b4f8abc5,"selection_noise_prop=0.2,seed=10120520",5_fs,0.012727141743513692,0.0012552203362870304,0.002888010055185923,0.04645143075126739,0.013239798849249886,0.023864604752376648,0.3775644403924353,0.37754838590699946,1.0902538073467156,0.05983200173454305,319.9507021633908,1.4148095564476648,17,0.27419064831121887,0.072,0.9,0.7590246586297344,0.3527332760269688,0.24676187479054204,3.0752745842833953,0.15843955212656247,0.21637817807743773
../tmp/models/98d064a2ced8f7f450bd7e63f34e6f55,98d064a2ced8f7f450bd7e63f34e6f55,est-noise-sel,est-noise-sel-67f70d1e691d198ddbdab0efed81c51f,"selection_noise_prop=0.2,seed=10120519",1_bp,0.2596396379690875,0.22848384807094274,0.23582100676252668,0.2905733747083208,0.290533191256881,0.29053319125688093,0.8212844060912302,0.5307512148343492,0.3707004316161386,0.07661914475804747,82.80654247896746,1.0007122641509434,0,0.20939179906132724,0.088,0.9,,,,,,
../tmp/models/d754dce75db4b9e4a01ef6048445a3a0,d754dce75db4b9e4a01ef6048445a3a0,est-noise-sel,est-noise-sel-67f70d1e691d198ddbdab0efed81c51f,"selection_noise_prop=0.2,seed=10120519",2_ei,0.04542977571873754,0.008188113741765658,0.01674511676954838,0.12277978244084517,0.042820263068113706,0.0707471491733594,0.5307532710625076,0.5307512148343492,1.1329521945731962,0.13965365863884474,382.4048630720936,1.0213477851083883,7,0.20939179906132724,0.088,0.9,,,,,,
../tmp/models/b95bf7e89fed004f6757cae97a674a9b,b95bf7e89fed004f6757cae97a674a9b,est-noise-sel,est-noise-sel-67f70d1e691d198ddbdab0efed81c51f,"selection_noise_prop=0.2,seed=10120519",3_gg,0.006788151023725112,0.0011292981950832503,0.0022387620856074374,0.044102408557709014,0.0161280963292178,0.024566644383177662,0.5253375337710118,0.5307512148343492,0.384682378722963,0.07787305451395245,123.97770178178325,1.001,0,0.20939179906132724,0.088,0.9,,,,,,
../tmp/models/4a24e1661efdc1ac63ae3e21e4880f94,4a24e1661efdc1ac63ae3e21e4880f94,est-noise-sel,est-noise-sel-67f70d1e691d198ddbdab0efed81c51f,"selection_noise_prop=0.2,seed=10120519",4_pm,0.005737840114689194,0.0008683148058179581,0.001774278876890608,0.04200307106888918,0.013390592756175596,0.022029097472591304,0.5307645238402596,0.5307512148343492,0.9900598264431694,0.0312984577304287,203.0123350629583,1.0032379335435364,21,0.20939179906132724,0.088,0.9,0.9277106807018951,,,,,
../tmp/models/356a59c841c55164131fd9742043a385,356a59c841c55164131fd9742043a385,est-noise-sel,est-noise-sel-67f70d1e691d198ddbdab0efed81c51f,"selection_noise_prop=0.2,seed=10120519",5_fs,0.006508665914817134,0.0010149310714251461,0.0020748612377355195,0.04408715512528331,0.01494243275765092,0.024942943817945425,0.5307985668642982,0.5307512148343492,0.9704681048033541,0.03100935710170093,253.03200210497016,1.0157720552237344,10,0.20939179906132724,0.088,0.99,0.5190486625834992,0.6503960934828054,0.07271765705411483,-0.9042837805444739,0.29361931474789005,0.14571992087482685
../tmp/models/e19fa08c12fedeee16ef0611060ece5b,e19fa08c12fedeee16ef0611060ece5b,est-noise-sel,est-noise-sel-fd3813b94b3b6098511a5ad835302c23,"selection_noise_prop=0.2,seed=10120518",1_bp,0.14426481978395128,0.0938443771919175,0.10429696299773661,0.2013984564113337,0.20126998137407676,0.20126998137407676,0.6563614512544835,0.45509146988040683,0.7610465448016352,0.12749385087838222,74.17443995317444,1.0012594339622642,0,0.27517035343150364,0.087,0.9,,,,,,
../tmp/models/e20dcfd9e06b3356f9312043677ebfa4,e20dcfd9e06b3356f9312043677ebfa4,est-noise-sel,est-noise-sel-fd3813b94b3b6098511a5ad835302c23,"selection_noise_prop=0.2,seed=10120518",2_ei,0.11937776860271616,0.01954505177293315,0.041200120453939434,0.20121102153290935,0.053922228932882135,0.09945172727775678,0.45508927303574886,0.45509146988040683,1.1461390539436571,0.13436625175793232,383.03899177210405,1.025362865221489,6,0.27517035343150364,0.087,0.9,,,,,,
../tmp/models/646c3675c676cb0adffb6010e36f8863,646c3675c676cb0adffb6010e36f8863,est-noise-sel,est-noise-sel-fd3813b94b3b6098511a5ad835302c23,"selection_noise_prop=0.2,seed=10120518",3_gg,0.008340602416222588,0.0009675905269712704,0.002147762739569399,0.0425735827356645,0.014501762316622247,0.023476117555393677,0.45418880070262146,0.45509146988040683,0.7503959339535895,0.12836685703419892,125.61228529503569,1.0011132075471698,0,0.27517035343150364,0.087,0.9,,,,,,
../tmp/models/eeb50c6c554ea26c2d9b44605666ab31,eeb50c6c554ea26c2d9b44605666ab31,est-noise-sel,est-noise-sel-fd3813b94b3b6098511a5ad835302c23,"selection_noise_prop=0.2,seed=10120518",4_pm,0.006691743248763026,0.0007073215611354316,0.0015983976978124,0.038036733144604935,0.011473699182119117,0.019632325889111214,0.45507727913988805,0.45509146988040683,0.9728806420347076,0.03765880452699932,200.28398495865986,1.0021295173417415,16,0.27517035343150364,0.087,0.9,0.7219175019302102,,,,,
../tmp/models/5bdb613e44bd248d1b7957fd8581efce,5bdb613e44bd248d1b7957fd8581efce,est-noise-sel,est-noise-sel-fd3813b94b3b6098511a5ad835302c23,"selection_noise_prop=0.2,seed=10120518",5_fs,0.007155589508750625,0.0007666520433511514,0.0017417916257186678,0.03860349831966095,0.012402650044720666,0.021147138800011064,0.455044367963412,0.45509146988040683,0.9332569474109099,0.03929933352686752,290.1891043179785,1.0160677567805738,9,0.27517035343150364,0.087,0.99,0.13553349568973438,0.45651693634219564,0.043489493170368196,-1.2469376292178367,0.3338085627812495,0.09717338571366603
../tmp/models/79aa9d999843d1d573f2ee1a2d4b9e97,79aa9d999843d1d573f2ee1a2d4b9e97,est-noise-sel,est-noise-sel-55c14d2f0f7f8dc764354f6179c53775,"selection_noise_prop=0.2,seed=10120517",1_bp,0.20490319250863098,0.17524855602930717,0.18232006688639862,0.26520501315125355,0.2651390858544412,0.26513908585444124,0.7752577108555938,0.5101186250011527,0.7802922049756474,0.10534876647976883,76.61199542274699,1.0009481132075473,2,0.21908396418659118,0.1,0.9,,,,,,
../tmp/models/ea3db7c3956a725988d22b87a6f68ac4,ea3db7c3956a725988d22b87a6f68ac4,est-noise-sel,est-noise-sel-55c14d2f0f7f8dc764354f6179c53775,"selection_noise_prop=0.2,seed=10120517",2_ei,0.026971515606613636,0.004259132862190234,0.008968501505290764,0.08432408766416723,0.03264875197093618,0.05285342620169477,0.5101081594452794,0.5101186250011527,1.754980479519411,0.1498672864032587,335.2501039840281,1.012266729500471,5,0.21908396418659118,0.1,0.9,,,,,,
../tmp/models/c04a06fbec631a8c5e725eb27f5718ee,c04a06fbec631a8c5e725eb27f5718ee,est-noise-sel,est-noise-sel-55c14d2f0f7f8dc764354f6179c53775,"selection_noise_prop=0.2,seed=10120517",3_gg,0.007327483194233716,0.0011851459108758928,0.0023651201539160852,0.04200580682766041,0.014449127947183527,0.022787693751094965,0.5038604611760149,0.5101186250011527,0.765886368200059,0.10180520099134437,94.42628252506256,1.000740566037736,1,0.21908396418659118,0.1,0.9,,,,,,
